Row ID,Order Date,State,Category,Sub-Category,Product Name,Sales
7588,21/03/2015,Virginia,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94
7589,16/11/2018,California,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31
7590,25/09/2016,Illinois,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744
7591,05/09/2017,Pennsylvania,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248
7592,05/09/2017,Pennsylvania,Furniture,Chairs,"Global Task Chair, Black",71.246
7593,05/09/2017,Pennsylvania,Office Supplies,Art,Newell 329,7.872
7594,05/09/2017,Pennsylvania,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271
7595,20/04/2018,Michigan,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86
7596,20/04/2018,Michigan,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56
7597,15/06/2016,California,Technology,Phones,Jabra SPEAK 410,225.576
7598,17/09/2015,Oregon,Office Supplies,Art,Newell 313,5.248
7599,17/09/2015,Oregon,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.256
7600,17/09/2015,Oregon,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24
7601,17/09/2015,Oregon,Technology,Machines,Plantronics Single Ear Headset,29.925
7602,17/09/2015,Oregon,Office Supplies,Paper,Xerox 1960,148.704
7603,17/09/2015,Oregon,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92
7604,08/07/2017,Rhode Island,Office Supplies,Paper,Xerox 213,12.96
7605,27/05/2017,Illinois,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176
7606,27/05/2017,Illinois,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584
7607,27/05/2017,Illinois,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368
7608,24/12/2018,Texas,Office Supplies,Storage,Economy Rollaway Files,264.32
7609,03/05/2018,California,Office Supplies,Paper,Xerox 2,25.92
7610,03/05/2018,California,Office Supplies,Art,Newell 350,22.96
7611,22/02/2015,California,Office Supplies,Paper,Xerox 220,19.44
7612,08/02/2016,Kansas,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54
7613,08/02/2016,Kansas,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81
7614,08/02/2016,Kansas,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",5.76
7615,24/08/2016,New York,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91
7616,30/11/2015,Florida,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642
7617,10/12/2017,New York,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54
7618,10/12/2017,New York,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96
7619,27/10/2018,California,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.576
7620,27/10/2018,California,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96
7621,25/11/2015,California,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,539.92
7622,25/11/2015,California,Furniture,Chairs,Hon GuestStacker Chair,725.344
7623,25/11/2015,California,Office Supplies,Art,Staples in misc. colors,7.44
7624,14/07/2015,Delaware,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48
7625,23/05/2016,Michigan,Office Supplies,Appliances,Harmony Air Purifier,850.5
7626,23/05/2016,Michigan,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33
7627,21/11/2016,Arizona,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632
7628,21/11/2016,Arizona,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344
7629,21/11/2016,Arizona,Office Supplies,Labels,Avery 506,16.52
7630,30/03/2015,Texas,Office Supplies,Envelopes,Airmail Envelopes,335.72
7631,30/03/2015,Texas,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944
7632,30/03/2015,Texas,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302
7633,29/12/2018,Kentucky,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84
7634,29/12/2018,Kentucky,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53
7635,29/12/2018,Kentucky,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58
7636,29/12/2018,Kentucky,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98
7637,29/12/2018,Kentucky,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75
7638,02/03/2018,Delaware,Office Supplies,Art,Newell 34,59.52
7639,02/03/2018,Delaware,Office Supplies,Envelopes,Staple envelope,57.96
7640,02/03/2018,Delaware,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96
7641,02/03/2018,Delaware,Office Supplies,Paper,Easy-staple paper,68.04
7642,06/10/2017,Colorado,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71
7643,06/10/2017,Colorado,Office Supplies,Binders,Recycled Easel Ring Binders,17.904
7644,06/10/2017,Colorado,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976
7645,06/10/2017,Colorado,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96
7646,05/04/2016,California,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224
7647,09/09/2015,North Carolina,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99
7648,15/03/2017,California,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544
7649,15/03/2017,California,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032
7650,27/12/2016,Ohio,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99
7651,27/12/2016,Ohio,Office Supplies,Envelopes,Staple envelope,19.872
7652,07/08/2018,Texas,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.448
7653,07/08/2018,Texas,Office Supplies,Storage,Safco Industrial Shelving,118.16
7654,22/03/2016,Alabama,Office Supplies,Art,Newell 316,19.56
7655,30/11/2016,Nevada,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96
7656,30/11/2016,Nevada,Office Supplies,Paper,Xerox 1997,25.92
7657,15/04/2015,California,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96
7658,15/04/2015,California,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76
7659,30/07/2018,Ohio,Office Supplies,Binders,GBC ProClick Punch Binding System,76.776
7660,01/06/2018,Nebraska,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9
7661,07/01/2015,Texas,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728
7662,07/01/2015,Texas,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43
7663,29/09/2018,California,Office Supplies,Art,Newell 334,99.2
7664,13/09/2018,North Carolina,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92
7665,22/10/2015,Louisiana,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92
7666,04/10/2017,Rhode Island,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4
7667,04/10/2017,Rhode Island,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91
7668,04/10/2017,Rhode Island,Office Supplies,Storage,Letter Size File,119.1
7669,27/11/2016,Massachusetts,Office Supplies,Paper,Xerox 1977,40.08
7670,27/11/2016,Massachusetts,Office Supplies,Paper,Xerox 1884,59.94
7671,27/11/2016,Massachusetts,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98
7672,27/11/2016,Massachusetts,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98
7673,27/11/2016,Massachusetts,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97
7674,27/11/2016,Massachusetts,Office Supplies,Paper,Xerox 197,154.9
7675,27/11/2016,Massachusetts,Furniture,Tables,Hon Non-Folding Utility Tables,446.068
7676,06/05/2018,California,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94
7677,08/10/2015,North Carolina,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472
7678,31/12/2015,Rhode Island,Office Supplies,Paper,Xerox 1917,195.64
7679,31/12/2015,Rhode Island,Office Supplies,Paper,Xerox 1970,14.94
7680,31/12/2015,Rhode Island,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8
7681,31/12/2015,Rhode Island,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96
7682,31/12/2015,Rhode Island,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88
7683,28/04/2016,Michigan,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732
7684,28/04/2016,Michigan,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97
7685,14/02/2016,New York,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424
7686,14/02/2016,New York,Technology,Phones,Samsung Galaxy S4,625.99
7687,25/11/2017,Michigan,Furniture,Tables,Chromcraft Round Conference Tables,1568.61
7688,25/11/2017,Michigan,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3
7689,25/11/2017,Michigan,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160
7690,15/07/2018,Virginia,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94
7691,15/07/2018,Virginia,Furniture,Tables,Hon 5100 Series Wood Tables,872.94
7692,15/07/2018,Virginia,Office Supplies,Paper,Xerox 1999,12.96
7693,29/12/2015,California,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8
7694,29/12/2015,California,Technology,Phones,HTC One,319.968
7695,22/03/2017,Washington,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888
7696,02/07/2018,Texas,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96
7697,02/07/2018,Texas,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232
7698,14/12/2018,Massachusetts,Technology,Copiers,Canon PC1080F Personal Copier,1199.98
7699,14/12/2018,Massachusetts,Office Supplies,Storage,Safco Industrial Shelving,73.85
7700,14/12/2018,Massachusetts,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71
7701,14/12/2018,Massachusetts,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28
7702,14/12/2018,Massachusetts,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582
7703,26/08/2017,Michigan,Office Supplies,Paper,Xerox 1950,11.56
7704,26/08/2017,Michigan,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97
7705,26/08/2017,Michigan,Furniture,Tables,Hon 4060 Series Tables,447.84
7706,26/08/2017,Michigan,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97
7707,26/08/2017,Michigan,Office Supplies,Art,Newell 335,8.64
7708,15/10/2018,Utah,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68
7709,25/10/2015,Pennsylvania,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776
7710,25/10/2015,Pennsylvania,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698
7711,02/04/2016,Arizona,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8
7712,28/10/2018,North Carolina,Furniture,Furnishings,"Computer Room Manger, 14""",77.952
7713,28/10/2018,North Carolina,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184
7714,28/10/2018,North Carolina,Office Supplies,Paper,Xerox 1936,47.952
7715,05/12/2015,California,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26
7716,03/11/2018,Pennsylvania,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776
7717,06/01/2016,Colorado,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6
7718,06/01/2016,Colorado,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938
7719,09/09/2018,California,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96
7720,05/01/2016,New York,Office Supplies,Art,Newell 34,59.52
7721,05/01/2016,New York,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48
7722,05/01/2016,New York,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168
7723,16/04/2018,California,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74
7724,10/09/2016,Texas,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886
7725,25/09/2017,Ohio,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256
7726,25/09/2017,Ohio,Office Supplies,Storage,Eldon Gobal File Keepers,24.224
7727,25/09/2017,Ohio,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536
7728,16/03/2016,New York,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52
7729,26/11/2017,Texas,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856
7730,26/09/2017,Florida,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976
7731,13/06/2018,Washington,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136
7732,18/09/2018,Texas,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848
7733,02/06/2018,Texas,Office Supplies,Paper,Xerox 1977,10.688
7734,15/05/2017,Ohio,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232
7735,15/09/2018,Washington,Office Supplies,Art,BIC Brite Liner Highlighters,12.42
7736,22/08/2017,Washington,Office Supplies,Paper,Xerox 202,19.44
7737,30/05/2015,New York,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368
7738,18/12/2018,North Carolina,Office Supplies,Art,Newell 310,12.672
7739,30/07/2018,Maryland,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95
7740,21/11/2015,California,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58
7741,21/11/2015,California,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99
7742,24/09/2016,Arizona,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12
7743,20/08/2018,California,Office Supplies,Paper,Xerox 203,25.92
7744,17/06/2017,Connecticut,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96
7745,17/06/2017,Connecticut,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97
7746,17/06/2017,Connecticut,Office Supplies,Art,Newell 35,9.84
7747,19/12/2016,Illinois,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.488
7748,31/05/2016,New York,Office Supplies,Fasteners,Bagged Rubber Bands,7.56
7749,18/06/2016,Virginia,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84
7750,18/06/2016,Virginia,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04
7751,18/06/2016,Virginia,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6
7752,18/06/2016,Virginia,Technology,Phones,Cisco SPA301,467.97
7753,18/06/2016,Virginia,Office Supplies,Binders,JM Magazine Binder,33.02
7754,30/11/2016,North Carolina,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088
7755,21/12/2016,Ohio,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008
7756,17/11/2018,North Carolina,Office Supplies,Paper,Xerox 1938,268.24
7757,17/11/2018,North Carolina,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16
7758,13/11/2018,New York,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6
7759,13/11/2018,New York,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95
7760,24/10/2017,Texas,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552
7761,06/12/2015,Tennessee,Office Supplies,Paper,Xerox 1909,42.208
7762,03/12/2018,Texas,Office Supplies,Paper,Xerox 1998,10.368
7763,26/09/2018,Oregon,Office Supplies,Art,Prang Drawing Pencil Set,2.224
7764,03/02/2016,Georgia,Office Supplies,Envelopes,Staple envelope,74.52
7765,12/08/2018,Maryland,Office Supplies,Art,Newell 312,17.52
7766,12/08/2018,Maryland,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9
7767,12/08/2018,Maryland,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9
7768,24/08/2016,Oregon,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152
7769,12/11/2018,Florida,Office Supplies,Paper,Xerox 1968,26.72
7770,01/08/2017,California,Technology,Phones,Apple iPhone 5,1039.728
7771,01/08/2017,California,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96
7772,25/11/2017,Ohio,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588
7773,25/11/2017,Ohio,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985
7774,25/11/2017,Ohio,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976
7775,13/04/2017,California,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12
7776,27/12/2015,California,Office Supplies,Appliances,Staple holder,10.98
7777,27/12/2015,California,Office Supplies,Fasteners,Staples,7.86
7778,27/12/2015,California,Office Supplies,Storage,Advantus Rolling Storage Box,51.45
7779,27/12/2015,California,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056
7780,18/04/2017,Virginia,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92
7781,18/04/2017,Virginia,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56
7782,08/03/2016,Illinois,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568
7783,04/11/2017,North Carolina,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248
7784,04/11/2017,North Carolina,Furniture,Tables,BPI Conference Tables,876.3
7785,04/11/2017,North Carolina,Office Supplies,Supplies,Premier Electric Letter Opener,185.376
7786,29/11/2015,New York,Office Supplies,Labels,Avery 485,25.06
7787,17/05/2017,Illinois,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89
7788,17/05/2017,Illinois,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896
7789,17/05/2017,Illinois,Furniture,Furnishings,Flat Face Poster Frame,22.608
7790,17/05/2017,Illinois,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528
7791,19/09/2018,Pennsylvania,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842
7792,19/12/2017,Illinois,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8
7793,12/10/2018,Texas,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984
7794,12/12/2016,Nevada,Office Supplies,Paper,Xerox 1930,32.4
7795,12/12/2016,Nevada,Office Supplies,Paper,Xerox 1916,97.88
7796,12/07/2016,Texas,Technology,Phones,Vtech CS6719,307.168
7797,02/10/2016,Connecticut,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9
7798,24/03/2018,New York,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01
7799,24/03/2018,New York,Technology,Phones,Samsung Galaxy S4 Mini,469.99
7800,24/03/2018,New York,Furniture,Chairs,Global Deluxe Steno Chair,207.846
7801,01/06/2018,Pennsylvania,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744
7802,24/03/2015,California,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48
7803,22/09/2016,Tennessee,Office Supplies,Labels,Avery 510,12
7804,22/09/2016,Tennessee,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064
7805,22/09/2016,Tennessee,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",25.424
7806,22/09/2016,Tennessee,Office Supplies,Art,Newell 310,2.816
7807,22/09/2016,Tennessee,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.204
7808,08/01/2017,North Carolina,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828
7809,08/01/2017,North Carolina,Office Supplies,Art,Newell 319,47.616
7810,08/01/2017,North Carolina,Technology,Phones,Avaya 5410 Digital phone,108.784
7811,14/02/2017,Maryland,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77
7812,14/02/2017,Maryland,Office Supplies,Art,Economy #2 Pencils,7.98
7813,14/02/2017,Maryland,Furniture,Tables,Bevis Boat-Shaped Conference Table,550.431
7814,14/02/2017,Maryland,Furniture,Furnishings,Regeneration Desk Collection,10.56
7815,08/06/2018,California,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666
7816,08/06/2018,California,Technology,Phones,Shocksock Galaxy S4 Armband,17.52
7817,21/10/2017,Nevada,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22
7818,21/10/2017,Nevada,Office Supplies,Paper,Xerox 193,35.88
7819,21/10/2017,Nevada,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976
7820,26/01/2018,California,Office Supplies,Fasteners,Binder Clips by OIC,11.84
7821,08/12/2018,Rhode Island,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74
7822,21/10/2017,Tennessee,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672
7823,26/08/2015,Delaware,Office Supplies,Art,Newell 340,8.64
7824,26/08/2015,Delaware,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97
7825,16/05/2015,California,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88
7826,03/02/2016,New York,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882
7827,31/10/2018,Illinois,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.768
7828,31/10/2018,Illinois,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912
7829,26/04/2016,California,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936
7830,26/04/2016,California,Office Supplies,Art,Newell 345,59.52
7831,26/04/2016,California,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976
7832,26/04/2016,California,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352
7833,09/05/2017,Texas,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136
7834,24/01/2016,Florida,Office Supplies,Art,Crayola Colored Pencils,13.12
7835,13/04/2016,California,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568
7836,13/04/2016,California,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92
7837,25/09/2016,Washington,Furniture,Chairs,Global Super Steno Chair,307.136
7838,25/09/2016,Washington,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6
7839,25/09/2016,Washington,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98
7840,28/03/2015,Iowa,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12
7841,28/03/2015,Iowa,Furniture,Tables,Hon 94000 Series Round Tables,1184.72
7842,17/07/2017,New York,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96
7843,19/04/2015,Virginia,Office Supplies,Binders,GBC Durable Plastic Covers,58.05
7844,19/04/2015,Virginia,Office Supplies,Paper,Xerox 232,71.28
7845,21/07/2018,Texas,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404
7846,27/09/2016,Virginia,Office Supplies,Paper,Xerox 1988,154.9
7847,27/09/2016,Virginia,Technology,Phones,Cisco SPA301,1871.88
7848,27/02/2017,Texas,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192
7849,02/05/2017,Texas,Office Supplies,Storage,Akro Stacking Bins,18.936
7850,02/05/2017,Texas,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672
7851,02/05/2017,Texas,Office Supplies,Labels,Avery 502,5.04
7852,09/12/2015,Illinois,Office Supplies,Paper,Astroparche Fine Business Paper,8.448
7853,09/12/2015,Illinois,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388
7854,25/12/2016,California,Office Supplies,Paper,Xerox 1949,9.96
7855,07/12/2018,Mississippi,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64
7856,07/12/2018,Mississippi,Technology,Accessories,Memorex Micro Travel Drive 8 GB,52
7857,30/05/2015,New York,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584
7858,30/05/2015,New York,Technology,Phones,Geemarc AmpliPOWER60,464
7859,30/05/2015,New York,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,235.95
7860,30/05/2015,New York,Office Supplies,Paper,Xerox 1948,39.96
7861,02/03/2018,Ohio,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528
7862,12/10/2016,Washington,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9
7863,12/10/2016,Washington,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96
7864,14/07/2016,Arizona,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736
7865,14/07/2016,Arizona,Office Supplies,Paper,Xerox 1899,18.496
7866,14/07/2016,Arizona,Furniture,Chairs,SAFCO Arco Folding Chair,441.92
7867,14/07/2016,Arizona,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.764
7868,19/11/2015,Utah,Office Supplies,Paper,Xerox 1888,166.44
7869,27/05/2017,California,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38
7870,03/07/2018,North Carolina,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24
7871,25/09/2018,Ohio,Office Supplies,Envelopes,Security-Tint Envelopes,24.448
